id,repo_name,filename,line_number,column_number,issue_text,code,severity,confidence,cwe,found_by_count,all_sources,source,tool_issue_id,tool_test_name,combined_tool_ids,is_duplicate
193,matthiask_django-user-payments,matthiask_django-user-payments/user_payments/stripe_customers/models.py,30,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"29             idempotency_key=""create-with-token-%s""
30             % (hashlib.sha1(token.encode(""utf-8"")).hexdigest(),),
31         )",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
194,mozvat_PaymentBOT,mozvat_PaymentBOT/lib/requests/auth.py,89,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"88                     x = x.encode('utf-8')
89                 return hashlib.sha1(x).hexdigest()
90             hash_utf8 = sha_utf8",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
195,mozvat_PaymentBOT,mozvat_PaymentBOT/lib/requests/auth.py,120,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"119 
120         cnonce = (hashlib.sha1(s).hexdigest()[:16])
121         noncebit = ""%s:%s:%s:%s:%s"" % (nonce, ncvalue, cnonce, qop, HA2)",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
196,mutoromike_pay-app,mutoromike_pay-app/pay_app/helpers/helpers.py,42,0,"Call to requests with verify=False disabling SSL certificate checks, security issue.","41     except:
42         response = requests.post(api_url, json=request, headers=headers, verify=False)
43     print(""the response is"", response.text)",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B501,request_with_no_cert_validation,bandit:B501|semgrep:python.requests.security.disabled-cert-validation.disabled-cert-validation|dlint:DUO123,True
225,openlabs_payment-gateway-beanstream,openlabs_payment-gateway-beanstream/beanstream_api.py,98,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"97         if self.hash_key:
98             hashobj = hashlib.sha1()
99             hashobj.update(data + self.hash_key)",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
226,oxyum_django-payment-qiwi,oxyum_django-payment-qiwi/qiwi/views.py,27,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"26 
27         gen_password = md5(''.join([txn, md5(PASSWORD).hexdigest().upper()])).hexdigest().upper()
28         if not TEST_MODE and password != gen_password:",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|bandit:B324|semgrep:python.lang.security.audit.md5-used-as-password.md5-used-as-password|dlint:DUO130|dlint:DUO130,True
227,physics-sec_Differential-Cryptanalysis,physics-sec_Differential-Cryptanalysis/basic_SPN.py,40,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"39 def keyGeneration():
40     k = hashlib.sha1( hex(random.getrandbits(128)).encode('utf-8') ).hexdigest()[2:2+20]
41     return k",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|bandit:B311|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130|dlint:DUO102,True
228,physics-sec_Linear-Cryptanalysis,physics-sec_Linear-Cryptanalysis/Python3/basic_SPN.py,39,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"38 def keyGeneration():
39     k = hashlib.sha1( hex(random.getrandbits(128)).encode('utf-8') ).hexdigest()[2:2+20]
40     return k",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|bandit:B311|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130|dlint:DUO102,True
229,pik_pypayd,pik_pypayd/pypayd/payments.py,202,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"201         if not order_id:
202             order_id = b2a_base58(sha1(json.dumps({'price': str(btc_price), 'address': str(receiving_address), 'special_digits': str(special_digits)}).encode('utf-8')).digest())
203         timeleft = config.ORDER_LIFE",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
230,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/payment.py,273,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"272             'payment_info': payment_info,
273             'payment_hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest()
274         }",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
231,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/payment.py,381,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"380                     'payment': payment.pk,
381                     'hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest(),
382                 }),",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
232,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/payment.py,428,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"427                     'payment': payment.pk,
428                     'hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest(),
429                 })",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
233,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/payment.py,530,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"529                 'payment': payment.pk,
530                 'hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest(),
531             })",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
234,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/views.py,104,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"103             self.order = request.event.orders.get(code=kwargs['order'])
104             if hashlib.sha1(self.order.secret.lower().encode()).hexdigest() != kwargs['hash'].lower():
105                 raise Http404('')",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
235,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/views.py,108,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"107             # Do a hash comparison as well to harden timing attacks
108             if 'abcdefghijklmnopq'.lower() == hashlib.sha1('abcdefghijklmnopq'.encode()).hexdigest():
109                 raise Http404('')",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
236,pretix_pretix-bitpay,pretix_pretix-bitpay/pretix_bitpay/payment.py,204,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"203                             ""payment"": payment.pk,
204                             ""hash"": hashlib.sha1(
205                                 payment.order.secret.lower().encode()
206                             ).hexdigest(),
207                         },",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
237,pretix_pretix-bitpay,pretix_pretix-bitpay/pretix_bitpay/views.py,173,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"172             if (
173                 hashlib.sha1(self.order.secret.lower().encode()).hexdigest()
174                 != kwargs[""hash""].lower()",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
238,pretix_pretix-bitpay,pretix_pretix-bitpay/pretix_bitpay/views.py,181,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"180                 ""abcdefghijklmnopq"".lower()
181                 == hashlib.sha1(""abcdefghijklmnopq"".encode()).hexdigest()
182             ):",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
239,pretix_pretix-modirum,pretix_pretix-modirum/pretix_modirum/payment.py,111,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"110             'payment': payment.pk,
111             'hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest(),
112         })",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
240,pretix_pretix-modirum,pretix_pretix-modirum/pretix_modirum/payment.py,130,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"129     def params_for_payment(self, payment, request):
130         hash = hashlib.sha1(payment.order.secret.lower().encode()).hexdigest()
131         return OrderedDict({",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
241,pretix_pretix-modirum,pretix_pretix-modirum/pretix_modirum/views.py,23,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"22             self.order = request.event.orders.get(code=kwargs['order'])
23             if hashlib.sha1(self.order.secret.lower().encode()).hexdigest() != kwargs['hash'].lower():
24                 raise Http404('Unknown order')",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
242,pretix_pretix-modirum,pretix_pretix-modirum/pretix_modirum/views.py,27,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"26             # Do a hash comparison as well to harden timing attacks
27             if 'abcdefghijklmnopq'.lower() == hashlib.sha1('abcdefghijklmnopq'.encode()).hexdigest():
28                 raise Http404('Unknown order')",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
243,pretix_pretix-mollie,pretix_pretix-mollie/pretix_mollie/payment.py,877,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"876                     ""payment"": payment.pk,
877                     ""hash"": hashlib.sha1(
878                         payment.order.secret.lower().encode()
879                     ).hexdigest(),
880                 },",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
244,pretix_pretix-mollie,pretix_pretix-mollie/pretix_mollie/views.py,494,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"493             if (
494                 hashlib.sha1(self.order.secret.lower().encode()).hexdigest()
495                 != kwargs[""hash""].lower()",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
245,pretix_pretix-mollie,pretix_pretix-mollie/pretix_mollie/views.py,502,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"501                 ""abcdefghijklmnopq"".lower()
502                 == hashlib.sha1(""abcdefghijklmnopq"".encode()).hexdigest()
503             ):",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
246,pretix_pretix-sofort,pretix_pretix-sofort/pretix_sofort/payment.py,111,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"110         request.session[""payment_sofort_order_secret""] = payment.order.secret
111         shash = hashlib.sha1(payment.order.secret.lower().encode()).hexdigest()
112         r = sofort.MultiPay(",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
247,pretix_pretix-sofort,pretix_pretix-sofort/pretix_sofort/views.py,197,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"196             if (
197                 hashlib.sha1(self.order.secret.lower().encode()).hexdigest()
198                 != kwargs[""hash""].lower()",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
248,pretix_pretix-sofort,pretix_pretix-sofort/pretix_sofort/views.py,205,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"204                 ""abcdefghijklmnopq"".lower()
205                 == hashlib.sha1(""abcdefghijklmnopq"".encode()).hexdigest()
206             ):",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
249,pretix_pretix-wirecard,pretix_pretix-wirecard/pretix_wirecard/payment.py,178,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"177             'payment': payment.pk,
178             'hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest(),
179         })",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
250,pretix_pretix-wirecard,pretix_pretix-wirecard/pretix_wirecard/payment.py,195,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"194             request.session['wirecard_payment'] = payment.pk
195         hash = hashlib.sha1(payment.order.secret.lower().encode()).hexdigest()
196         # TODO: imageURL, cssURL?",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
251,pretix_pretix-wirecard,pretix_pretix-wirecard/pretix_wirecard/views.py,27,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"26             self.order = request.event.orders.get(code=kwargs['order'])
27             if hashlib.sha1(self.order.secret.lower().encode()).hexdigest() != kwargs['hash'].lower():
28                 raise Http404('<QPAY-CONFIRMATION-RESPONSE result=""NOK"" message=""Unknown order."" />')",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
252,pretix_pretix-wirecard,pretix_pretix-wirecard/pretix_wirecard/views.py,31,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"30             # Do a hash comparison as well to harden timing attacks
31             if 'abcdefghijklmnopq'.lower() == hashlib.sha1('abcdefghijklmnopq'.encode()).hexdigest():
32                 raise Http404('<QPAY-CONFIRMATION-RESPONSE result=""NOK"" message=""Unknown order."" />')",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
253,primeworks_payment_buckaroo,primeworks_payment_buckaroo/models/buckaroo.py,76,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"75             sign = urlparse.parse_qsl(sign)
76         shasign = sha1(sign).hexdigest()
77         return shasign",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
256,psekan_cmocl,psekan_cmocl/rapid7.py,105,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"104 
105                     hash_calc = hashlib.sha1()
106                     with open(out_path, 'wb') as f:",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
